$GPRMC,143609.800,A,4351.9567,N,08117.6850,W,59.16,117.96,11051$GPGGA,143610.200,4351.9532,N,08117.6763,W,1,8,0.95,337.0,M,-35.3,M,,*63
$GPGGA,143633.200,4351.7605,N,08117.1818,W,1,9,0.91,358.7,M,-35.3,M,,*64
$GPGGA,143633.400,4351.7589,N,08117.1774,W,1,9,0.92,358.8,M,-35.3,M,,*6C
$GPGGA,143633.600,4351.7575,N,08117.1731,W,1,9,0.91,359.0,M,-35.3,M,,*66
$GPGGA,143633.800,4351.7559,N,08117.1688,W,1,9,0.91,358.9,M,-35.3,M,,*6D
$GPGGA,143634.000,4351.7544,N,08117.1645,W,1,9,0.91,359.0,M,-35.3,M,,*67
$GPGGA,143634.200,4351.7528,N,08117.1602,W,1,9,0.91,359.2,M,-35.3,M,,*6E
$GPGGA,143634.400,4351.7512,N,08117.1558,W,1,9,0.91,359.3,M,-35.3,M,,*6C
$GPGGA,143634.600,4351.7497,N,08117.1515,W,1,9,0.91,359.5,M,-35.3,M,,*6D
$GPGGA,143634.800,4351.7482,N,08117.1473,W,1,9,0.91,359.7,M,-35.3,M,,*64
$GPGGA,143635.000,4351.7466,N,08117.1430,W,1,9,0.92,359.8,M,-35.3,M,,*6C
$GPGGA,143635.200,4351.7450,N,08117.1388,W,1,9,0.91,360.0,M,-35.3,M,,*6E
$GPGGA,143635.400,4351.7435,N,08117.1345,W,1,9,0.91,360.2,M,-35.3,M,,*68
$GPGGA,143635.600,4351.7420,N,08117.1303,W,1,9,0.91,360.3,M,-35.3,M,,*6D
$GPGGA,143635.800,4351.7404,N,08117.1261,W,1,9,0.91,360.5,M,-35.3,M,,*66
$GPGGA,143636.000,4351.7390,N,08117.1218,W,1,9,0.91,360.7,M,-35.3,M,,*6B
$GPGGA,143636.200,4351.7375,N,08117.1174,W,1,9,0.91,360.9,M,-35.3,M,,*65
$GPGGA,143636.400,4351.7361,N,08117.1128,W,1,9,0.91,361.0,M,-35.3,M,,*67
$GPGGA,143636.600,4351.7346,N,08117.1084,W,1,9,0.91,361.1,M,-35.3,M,,*66
$GPGGA,143636.800,4351.7330,N,08117.1039,W,1,9,0.91,361.2,M,-35.3,M,,*6C
$GPGGA,143637.000,4351.7315,N,08117.0996,W,1,9,0.91,361.4,M,-35.3,M,,*69
$GPGGA,143637.200,4351.7298,N,08117.0952,W,1,9,0.91,361.6,M,-35.3,M,,*65
$GPGGA,143637.400,4351.7282,N,08117.0910,W,1,9,0.92,361.8,M,-35.3,M,,*63
$GPRMC,143637.400,A,4351.7282,N,08117.0910,W,63.98,115.34,11051,1367.00,35.767N,811.068W1,,0.2,619,,-5.3M,*6
$GPGGA,143637.800,4351.7252,N,08117.0826,W,1,9,0.92,362.1,M,-35.3,M,,*6C
$GPGGA,143638.000,4351.7236,N,08117.0783,W,1,9,0.92,362.3,M,-35.3,M,,*6B
$GPGGA,143638.200,4351.7221,N,08117.0739,W,1,9,0.92,362.5,M,-35.3,M,,*68
$GPGGA,143638.400,4351.7205,N,08117.0695,W,1,9,0.92,362.8,M,-35.3,M,,*62
$GPGGA,143638.600,4351.7189,N,08117.0653,W,1,9,0.91,363.0,M,-35.3,M,,*67
$GPGGA,143638.800,4351.7174,N,08117.0610,W,1,9,0.91,363.1,M,-35.3,M,,*6D
$GPGGA,143639.000,4351.7159,N,08117.0567,W,1,9,0.91,363.3,M,-35.3,M,,*6A
$GPGGA,143639.200,4351.7143,N,08117.0523,W,1,9,0.91,363.5,M,-35.3,M,,*65
$GPGGA,143639.400,4351.7128,N,08117.0481,W,1,9,0.92,363.6,M,-35.3,M,,*67
$GPGGA,143639.600,4351.7114,N,08117.0439,W,1,9,0.92,363.8,M,-35.3,M,,*67
$GPGGA,143639.800,4351.7099,N,08117.0397,W,1,9,0.91,364.0,M,-35.3,M,,*62
$GPGGA,143640.000,4351.7085,N,08117.0355,W,1,9,0.91,364.2,M,-35.3,M,,*65
$GPGGA,143640.200,4351.7071,N,08117.0313,W,1,9,0.91,364.1,M,-35.3,M,,*6D
$GPGGA,143640.400,4351.7056,N,08117.0271,W,1,9,0.92,364.3,M,-35.3,M,,*6A
$GPGGA,143640.600,4351.7042,N,08117.0227,W,1,9,0.91,364.5,M,-35.3,M,,*6B
$GPGGA,143640.800,4351.7028,N,08117.0184,W,1,9,0.91,364.7,M,-35.3,M,,*61
$GPGGA,143641.000,4351.7014,N,08117.0140,W,1,9,0.91,365.0,M,-35.3,M,,*69
$GPGGA,143641.200,4351.7000,N,08117.0095,W,1,9,0.91,365.2,M,-35.3,M,,*65
$GPGGA,143641.400,4351.6986,N,08117.0051,W,1,9,0.91,365.5,M,-35.3,M,,*6A
$GPGGA,143641.600,4351.6971,N,08117.0008,W,1,9,0.91,365.7,M,-35.3,M,,*6E
$GPGGA,143641.800,4351.6957,N,08116.9965,W,1,9,0.91,365.9,M,-35.3,M,,*60
$GPGGA,143642.000,4351.6943,N,08116.9921,W,1,9,0.91,366.1,M,-35.3,M,,*65
$GPGGA,143642.200,4351.6928,N,08116.9877,W,1,9,0.91,366.1,M,-35.3,M,,*68
$GPGGA,143642.400,4351.6914,N,08116.9835,W,1,9,0.91,366.3,M,-35.3,M,,*65
$GPGGA,143642.600,4351.6899,N,08116.9792,W,1,9,0.91,366.4,M,-35.3,M,,*66
$GPGGA,143642.800,4351.6884,N,08116.9748,W,1,9,0.91,366.6,M,-35.3,M,,*61
$GPGGA,143643.000,4351.6869,N,08116.9703,W,1,9,0.91,366.8,M,-35.3,M,,*6A
$GPGGA,143643.200,4351.6853,N,08116.9658,W,1,9,0.92,367.1,M,-35.3,M,,*65
$GPGGA,143643.400,4351.6837,N,08116.9613,W,1,9,0.92,367.3,M,-35.3,M,,*6C
$GPGGA,143643.600,4351.6822,N,08116.9569,W,1,9,0.92,367.5,M,-35.3,M,,*62
$GPGGA,143643.800,4351.6807,N,08116.9525,W,1,9,0.92,367.7,M,-35.3,M,,*61
$GPGGA,143644.000,4351.6791,N,08116.9480,W,1,9,0.92,368.0,M,-35.3,M,,*68
$GPGGA,143644.200,4351.6776,N,08116.9436,W,1,9,0.92,368.3,M,-35.3,M,,*6D
$GPGGA,143644.400,4351.6759,N,08116.9393,W,1,9,0.92,368.5,M,-35.3,M,,*68
$GPGGA,143644.600,4351.6743,N,08116.9350,W,1,9,0.92,368.8,M,-35.3,M,,*63
$GPGGA,143644.800,4351.6727,N,08116.9308,W,1,9,0.92,369.0,M,-35.3,M,,*6B
$GPGGA,143645.000,4351.6711,N,08116.9266,W,1,9,0.91,369.3,M,-35.3,M,,*6E
$GPGGA,143645.200,4351.6695,N,08116.9224,W,1,9,0.91,369.5,M,-35.3,M,,*61
$GPGGA,143645.400,4351.6678,N,08116.9182,W,1,9,0.92,369.8,M,-35.3,M,,*65
$GPGGA,143645.600,4351.6660,N,08116.9140,W,1,9,0.92,370.1,M,-35.3,M,,*61
$GPGGA,143645.800,4351.6642,N,08116.9096,W,1,9,0.92,370.5,M,-35.3,M,,*61
$GPGGA,143646.000,4351.6623,N,08116.9053,W,1,9,0.92,370.9,M,-35.3,M,,*68
$GPGGA,143646.200,4351.6605,N,08116.9010,W,1,9,0.91,371.3,M,-35.3,M,,*61
$GPGGA,143646.400,4351.6587,N,08116.8967,W,1,9,0.92,371.6,M,-35.3,M,,*60
$GPGGA,143646.600,4351.6569,N,08116.8926,W,1,9,0.91,371.9,M,-35.3,M,,*6B
$GPGGA,143646.800,4351.6552,N,08116.8884,W,1,9,0.91,372.2,M,-35.3,M,,*6C
$GPGGA,143647.000,4351.6535,N,08116.8844,W,1,9,0.91,372.5,M,-35.3,M,,*6F
